1679,Walking,1370520473568,-2.24157,-1.7318029,0.16371189;
1679,Walking,1370520473619,-2.330451,1.8054122,0.6056729;
1679,Walking,1370520473669,-1.8026633,1.3573426,0.57787853;
1679,Walking,1370520473719,-0.8240572,1.325883,0.5705481;
1679,Walking,1370520473770,0.4560109,0.46822822,0.54275376;
1679,Walking,1370520473820,1.2605205,-0.1301143,0.66553766;
1679,Walking,1370520473871,1.9654589,-1.0754282,0.6221663;
1679,Walking,1370520473921,-0.96852684,0.2049453,-0.09132435;
1679,Walking,1370520473974,0.053145275,1.7715092,0.1872302;
1679,Walking,1370520474024,-0.124311075,-2.119397,-0.43554693;
1679,Walking,1370520474074,0.32467487,-0.677755,-0.070554934;
1679,Walking,1370520474124,1.8741345,-1.9837849,-0.41355577;
1679,Walking,1370520474174,2.0073032,-2.4468207,-0.44073927;
1679,Walking,1370520474225,1.9453003,0.7806858,0.17348573;
1679,Walking,1370520474275,1.9578232,-2.7296515,-0.11484267;
1679,Walking,1370520474325,1.1264355,-0.6001751,-0.6010914;
1679,Walking,1370520474375,1.4184291,-0.9624182,-0.74036866;
1679,Walking,1370520474425,0.79320854,-0.514654,-0.66156703;
1679,Walking,1370520474475,-0.02321288,-1.026559,-0.29352075;
1679,Walking,1370520474525,0.28496864,-0.36896262,-0.25137106;
1679,Walking,1370520474575,-0.17012598,-0.3659083,-0.040317107;
1679,Walking,1370520474627,-2.0054705,0.77213365,0.53878313;
1679,Walking,1370520474677,-2.9095511,1.7119498,0.43799037;
1679,Walking,1370520474727,-2.2681427,-1.2315043,0.34391713;
1679,Walking,1370520474777,-1.8710803,-0.48075095,0.4633413;
1679,Walking,1370520474827,-1.7696766,1.4251486,0.7693848;
1679,Walking,1370520474878,-1.3747523,1.6899587,0.73273283;
1679,Walking,1370520474928,-0.75441855,1.570229,0.77579886;
1679,Walking,1370520474978,0.70432764,0.5531385,0.7657196;
1679,Walking,1370520475028,1.6841555,-0.66645396,0.66553766;
1679,Walking,1370520475078,0.75777835,-0.5531385,-0.010995574;
1679,Walking,1370520475128,-0.9798279,2.5375342,0.063224554;
1679,Walking,1370520475178,0.010079277,0.30024028,-0.06169739;
1679,Walking,1370520475228,-0.35827246,-1.7302758,-0.37018433;
1679,Walking,1370520475278,0.8564331,-0.59406644,-0.42149702;
1679,Walking,1370520475328,2.3671029,-2.6090055,-0.10293079;
1679,Walking,1370520475378,1.8756617,-1.7003434,-0.16646078;
1679,Walking,1370520475428,2.005776,-1.534799,0.13622294;
1679,Walking,1370520475478,1.4822645,-1.676825,-0.3023783;
1679,Walking,1370520475528,1.1001683,-1.0757337,-0.5225952;
1679,Walking,1370520475578,1.047023,-1.0021244,-0.602924;
1679,Walking,1370520475628,0.795652,-0.36102137,-0.6899723;
1679,Walking,1370520475678,0.1826487,-0.67073005,-0.32711834;
1679,Walking,1370520475728,0.29565877,-0.3622431,-0.2180789;
1679,Walking,1370520475778,-0.44623706,-0.23945917,-0.129198;
1679,Walking,1370520475828,-2.2653937,1.0677924,0.7797695;
1679,Walking,1370520475878,-2.9529226,1.7925841,0.20952678;
1679,Walking,1370520475928,-2.425746,-1.1710287,0.2302962;
1679,Walking,1370520475978,-2.0289888,2.4055874,0.7834347;
1679,Walking,1370520476028,-1.6099354,1.7412714,0.9437868;
1679,Walking,1370520476078,-1.3878858,1.6572775,0.6774496;
1679,Walking,1370520476128,-0.13316862,0.9443977,0.52473325;
1679,Walking,1370520476178,0.9324858,0.3277292,0.6612616;
1679,Walking,1370520476228,1.9468275,-0.79473567,0.72234815;
1679,Walking,1370520476278,0.28099802,0.28955013,0.061391957;
1679,Walking,1370520476328,-0.6056729,1.7736472,0.269697;
1679,Walking,1370520476378,0.23701571,-1.7959439,-0.30879238;
1679,Walking,1370520476430,0.017104227,-0.84391034,-0.119729586;
1679,Walking,1370520476480,1.4874569,-2.104736,-0.37598756;
1679,Walking,1370520476530,2.0668626,-2.4297166,-0.22968534;
1679,Walking,1370520476580,1.9883664,0.88300574,0.22296582;
1679,Walking,1370520476637,1.6423112,-1.3536774,-0.33841935;
1679,Walking,1370520476687,1.3503176,-1.1328496,-0.7440339;
1679,Walking,1370520476737,1.2892311,-0.915687,-0.7770206;
1679,Walking,1370520476787,0.50579643,-0.7828238,-0.4642576;
1679,Walking,1370520476837,0.018936822,-0.8060367,-0.10354166;
1679,Walking,1370520476887,0.38973203,-0.30634892,-0.15027285;
1679,Walking,1370520476937,-0.30451632,-0.2782491,-0.15332718;
1679,Walking,1370520476987,-1.8655825,1.0665708,0.3924809;
1679,Walking,1370520477037,-3.1294627,1.9037615,0.56138515;
1679,Walking,1370520477087,-2.5793786,0.24495697,0.28405234;
1679,Walking,1370520477137,-1.7782288,0.8915578,0.48991394;
1679,Walking,1370520477187,-1.9504927,1.6554449,0.9282097;
1679,Walking,1370520477237,-1.5021176,1.287704,0.5320636;
1679,Walking,1370520477287,-0.47952923,0.8374963,0.49571714;
1679,Walking,1370520477337,1.0054842,0.09132435,0.56016344;
1679,Walking,1370520477387,2.0005836,-0.80939645,0.84207773;
1679,Walking,1370520477437,-0.02107485,0.09407325,0.009773844;
1679,Walking,1370520477487,-1.1814134,2.2540927,-0.006414085;
1679,Walking,1370520477537,0.25595254,-1.2186762,-0.267559;
1679,Walking,1370520477587,-0.5699373,-1.1325442,-0.3454443;
1679,Walking,1370520477637,0.97310835,-0.58093286,-0.32375857;
1679,Walking,1370520477687,2.2036965,-2.1352794,-0.34880406;
1679,Walking,1370520477737,2.0069978,-0.9440922,-0.1826487;
1679,Walking,1370520477787,2.0299053,-2.0173824,0.25289822;
1679,Walking,1370520477837,1.396438,-0.59040123,-0.33536503;
1679,Walking,1370520477887,1.3833044,-1.6679676,-0.63041294;
1679,Walking,1370520477937,1.1844677,-0.04337143,-0.9239337;
1679,Walking,1370520477987,0.7156286,-0.8399397,-0.57696223;
1679,Walking,1370520478037,0.13836098,-0.81061816,-0.18906279;
1679,Walking,1370520478087,0.20616703,-0.31520647,-0.2761111;
1679,Walking,1370520478137,-0.90377516,0.10415252,0.11209377;
1679,Walking,1370520478187,-2.8075366,1.7104226,0.8200866;
1679,Walking,1370520478237,-2.8609874,1.4453071,-0.1554652;
1679,Walking,1370520478287,-2.2369885,-1.9917262,0.20219639;
1679,Walking,1370520478337,-2.6511552,2.214081,0.6899723;
1679,Walking,1370520478387,-1.7889189,1.6505579,0.9419542;
1679,Walking,1370520478437,-1.1863003,1.8374827,0.6979135;
1679,Walking,1370520478487,0.38545597,0.6957755,0.5888741;
1679,Walking,1370520478537,1.3946054,-0.21838433,0.56779927;
1679,Walking,1370520478587,2.4529295,-1.4480561,0.12461651;
1679,Walking,1370520478637,-1.452943,1.3029755,-0.13500121;
1679,Walking,1370520478687,-0.26419923,1.566564,0.20647246;
1679,Walking,1370520478737,0.33322698,-2.440712,-0.43951756;
1679,Walking,1370520478787,0.2321288,-0.06536258,0.0143553335;
1679,Walking,1370520478837,2.0986276,-2.2727242,-0.41386122;
1679,Walking,1370520478887,1.7595973,-0.89736104,-0.08246681;
1679,Walking,1370520478937,1.8170186,-1.1508701,0.36285394;
1679,Walking,1370520478987,1.416902,-1.2425,-0.22602014;
1679,Walking,1370520479037,1.303281,-1.6698002,-0.4981606;
1679,Walking,1370520479087,1.2247849,-0.37110063,-0.6844745;
1679,Walking,1370520479137,0.9257663,-0.41172317,-0.625526;
1679,Walking,1370520479187,-0.006414085,-0.7724391,-0.2125811;
1679,Walking,1370520479237,0.32559118,-0.22907446,-0.16432275;
1679,Walking,1370520479287,-0.28588495,-0.19547687,-0.04520403;
1679,Walking,1370520479337,-2.068695,0.9440922,0.7128797;
1679,Walking,1370520479387,-2.9150488,1.8301523,0.19547687;
1679,Walking,1370520479437,-2.5344799,-1.4627168,0.15577064;
1679,Walking,1370520479487,-1.9016235,1.3225232,0.26847526;
1679,Walking,1370520479538,-1.7174476,1.0699304,0.8723156;
1679,Walking,1370520479588,-1.3292428,1.4440855,0.56779927;
1679,Walking,1370520479638,0.0036651916,0.86498517,0.5665775;
1679,Walking,1370520479688,1.196685,0.17470746,0.55955255;
1679,Walking,1370520479738,2.2000313,-0.9138544,0.7244862;
1679,Walking,1370520479788,-0.3100141,0.46578476,0.18020524;
1679,Walking,1370520479838,-0.87598073,1.6368134,0.15821409;
1679,Walking,1370520479888,0.083383106,0.064446285,-0.23487769;
1679,Walking,1370520479938,-0.5751296,-1.2886202,-0.040011674;
1679,Walking,1370520479988,1.2718215,-0.569021,-0.25900686;
1679,Walking,1370520480038,2.1209242,-2.4770586,-0.453262;
1679,Walking,1370520480088,2.0024164,-1.3704761,0.08674286;
1679,Walking,1370520480138,2.3307564,-3.2155948,0.14905111;
1679,Walking,1370520480188,1.2379184,-0.9981538,-0.2565634;
1679,Walking,1370520480238,1.2021828,-1.8347337,-0.42638394;
1679,Walking,1370520480288,0.88331115,-0.83291477,-0.42363504;
1679,Walking,1370520480338,0.60231316,-1.2223413,-0.45020768;
1679,Walking,1370520480388,0.14782938,-0.97494096,-0.1704314;
1679,Walking,1370520480438,0.009468411,-0.94989544,-0.093767814;
1679,Walking,1370520480488,-1.0888673,-0.7696902,0.11362094;
1679,Walking,1370520480538,-2.898861,0.3023783,0.51068336;
1679,Walking,1370520480588,-2.5363126,-0.21227567,-0.46303585;
1679,Walking,1370520480638,-2.1325307,-1.3994923,-0.59986967;
1679,Walking,1370520480688,-1.5735888,-0.27397305,-0.29932398;
1679,Walking,1370520480738,-1.0412198,0.21471913,0.14538592;
1679,Walking,1370520480788,-0.3903429,0.37659842,0.12889257;
1679,Walking,1370520480838,0.74464476,-0.29932398,0.18142697;
1679,Walking,1370520480888,1.6969837,-0.5861252,0.6432411;
1679,Walking,1370520480938,0.6392705,-1.1866057,0.75411314;
1679,Walking,1370520480988,-0.82527894,1.069625,-0.059864793;
1679,Walking,1370520481038,0.11301007,1.153619,-0.14049901;
1679,Walking,1370520481088,0.124005646,-2.019826,-0.36957347;
1679,Walking,1370520481138,-0.053450707,-0.77549344,-0.42852196;
1679,Walking,1370520481188,1.3017539,-1.3420709,-0.42638394;
1679,Walking,1370520481238,1.881465,-3.265991,-0.28221974;
1679,Walking,1370520481288,1.856114,-1.8945986,0.08582657;
1679,Walking,1370520481338,1.5180001,-2.150551,-0.33261612;
1679,Walking,1370520481388,1.1285735,-0.82833326,-0.63255095;
1679,Walking,1370520481438,1.0965031,-0.72601336,-0.67256266;
1679,Walking,1370520481488,0.7834347,-0.56230146,-0.60048056;
1679,Walking,1370520481538,0.05100725,-0.7883216,-0.3005457;
1679,Walking,1370520481588,0.16676621,-0.6206391,-0.0711658;
1679,Walking,1370520481638,0.13194689,-0.5555819,-0.13439035;
1679,Walking,1370520481688,-1.1154399,0.0076358155,0.321926;
1679,Walking,1370520481738,-2.8955014,1.2745703,0.47128254;
1679,Walking,1370520481788,-2.6074784,0.35827246,-0.2828306;
1679,Walking,1370520481838,-1.8182404,-2.908635,-0.2657264;
1679,Walking,1370520481888,-2.0048597,1.1914927,0.084910266;
1679,Walking,1370520481938,-1.14018,1.0598512,0.3998113;
1679,Walking,1370520481988,-0.61117065,1.29198,0.46761733;
1679,Walking,1370520482038,0.56596667,0.04917465,0.56688297;
1679,Walking,1370520482088,1.2696834,-0.54275376,0.75991637;
1679,Walking,1370520482138,1.8435913,-1.312444,0.88025683;
1679,Walking,1370520482188,-1.0210613,0.24098633,-0.037873644;
1679,Walking,1370520482238,-0.14172074,1.255328,-0.38331795;
1679,Walking,1370520482288,0.5849035,-2.0564778,-0.26083946;
1679,Walking,1370520482338,-0.45753807,-0.5687156,-0.65179324;
1679,Walking,1370520482390,1.5231925,-2.144748,-0.4034765;
1679,Walking,1370520482440,2.0485365,-3.8881574,-0.22907446;
1679,Walking,1370520482490,1.7935003,-1.0742066,0.08674286;
1679,Walking,1370520482544,2.0295997,-4.241543,0.03970624;
1679,Walking,1370520482594,1.0216721,-0.8958339,-0.4343252;
1679,Walking,1370520482644,1.1847731,-1.6658295,-0.5384777;
1679,Walking,1370520482694,0.83108217,-0.45998153,-0.6392705;
1679,Walking,1370520482744,0.098043874,-1.1527027,-0.33658674;
1679,Walking,1370520482794,0.0070249503,-0.3173445,-0.34422258;
1679,Walking,1370520482844,0.055588737,-0.7244862,-0.16432275;
1679,Walking,1370520482894,-1.5968018,-0.26206118,0.46944994;
1679,Walking,1370520482944,-2.8377745,1.0534371,0.55924714;
1679,Walking,1370520482995,-2.437047,-0.4700608,-0.23426682;
1679,Walking,1370520483045,-2.2275202,-1.6371188,-0.12522738;
1679,Walking,1370520483095,-2.0809124,0.7779369,0.24801129;
1679,Walking,1370520483145,-1.6203201,1.1847731,0.34880406;
1679,Walking,1370520483195,-0.43951756,0.9639453,0.50488013;
1679,Walking,1370520483245,0.713796,0.17715092,0.4654793;
1679,Walking,1370520483295,1.5228871,-1.2409728,0.62888575;
1679,Walking,1370520483345,0.35979962,-0.3830125,-0.096516706;
1679,Walking,1370520483396,-0.49938235,1.4385877,-0.03756821;
1679,Walking,1370520483446,0.20616703,0.3368922,0.08827003;
1679,Walking,1370520483496,-0.19700404,-2.065641,0.0421497;
1679,Walking,1370520483546,0.6835582,-0.7351763,-0.32070425;
1679,Walking,1370520483596,2.0641136,-2.7363708,-0.1731803;
1679,Walking,1370520483647,1.8051068,-0.8927795,-0.35002577;
1679,Walking,1370520483697,2.1050417,-2.5185974,-0.1881465;
1679,Walking,1370520483747,1.387275,-0.44929138,-0.20189096;
1679,Walking,1370520483797,1.2589933,-1.0891727,-0.61208695;
1679,Walking,1370520483847,1.2165382,-0.37568212,-0.77091193;
1679,Walking,1370520483897,0.88422745,-0.9868528,-0.70463306;
1679,Walking,1370520483947,0.183565,-1.1777482,-0.35002577;
1679,Walking,1370520483997,0.37720928,-0.55924714,-0.20922135;
1679,Walking,1370520484048,-0.03604105,-0.2648101,-0.14630222;
1679,Walking,1370520484098,-1.6249015,0.8023715,0.5644395;
1679,Walking,1370520484148,-2.919936,2.0195205,0.52106804;
1679,Walking,1370520484198,-2.6481009,-0.39614612,0.21899518;
1679,Walking,1370520484248,-2.0289888,-0.58246,0.52198434;
1679,Walking,1370520484298,-2.2681427,1.8500054,0.8567385;
1679,Walking,1370520484348,-1.8952094,1.5891659,0.58123827;
1679,Walking,1370520484398,-0.6252206,1.133155,0.48563787;
1679,Walking,1370520484449,0.52626044,0.28955013,0.3943135;
1679,Walking,1370520484499,1.6084082,-0.4718934,0.61178154;
1679,Walking,1370520484549,1.4892895,-0.81092364,0.45845437;
1679,Walking,1370520484599,-1.3891076,1.2748758,-0.1826487;
1679,Walking,1370520484649,0.24953845,0.81153446,-0.11301007;
1679,Walking,1370520484699,-0.10720685,-1.9532416,-0.39920044;
1679,Walking,1370520484749,0.5363397,-0.80909103,-0.16310102;
1679,Walking,1370520484799,1.924531,-2.4208589,-0.19792034;
1679,Walking,1370520484852,2.0916026,-2.1444426,-0.24831672;
1679,Walking,1370520484902,1.8493946,-0.8503244,0.015882496;
1679,Walking,1370520484952,1.8170186,-2.5815165,-0.15424347;
1679,Walking,1370520485002,1.0919216,-1.1612549,-0.4914411;
1679,Walking,1370520485052,1.2614367,-1.3057245,-0.6218608;
1679,Walking,1370520485102,0.9639453,-0.40439278,-0.77366084;
1679,Walking,1370520485152,0.20952678,-0.93187493,-0.30543262;
1679,Walking,1370520485202,0.35918877,-0.25534168,-0.16371189;
1679,Walking,1370520485252,0.0076358155,-0.3753767,-0.22907446;
1679,Walking,1370520485302,-1.7672331,0.6404922,0.49235737;
1679,Walking,1370520485352,-2.9177978,1.7400496,0.22876903;
1679,Walking,1370520485402,-2.5631905,-1.071763,0.007330383;
1679,Walking,1370520485452,-2.2687535,-0.12736541,0.1695151;
1679,Walking,1370520485502,-1.6102408,0.98990715,0.79443026;
1679,Walking,1370520485552,-1.597718,1.1322387,0.6588182;
1679,Walking,1370520485602,-0.4071417,0.95478237,0.5870415;
1679,Walking,1370520485652,0.6927212,0.4352415,0.45845437;
1679,Walking,1370520485702,1.8084666,-0.43585235,0.7110472;
1679,Walking,1370520485752,1.1481212,-0.81306165,0.02565634;
1679,Walking,1370520485802,-1.3741413,1.9639318,0.09315695;
1679,Walking,1370520485852,0.226631,-0.84391034,-0.067500606;
1679,Walking,1370520485902,-0.2134974,-1.6820174,-0.48288897;
1679,Walking,1370520485952,1.0858129,-0.98990715,-0.27947086;
1679,Walking,1370520486002,2.313652,-2.2467623,-0.25350907;
1679,Walking,1370520486053,1.9004018,-1.7009543,-0.37873647;
1679,Walking,1370520486103,1.8286251,-1.4639386,0.15363261;
1679,Walking,1370520486153,1.4709635,-0.9987647,-0.30787608;
1679,Walking,1370520486208,1.5668694,-1.8026633,-0.58032197;
1679,Walking,1370520486258,1.0363328,0.09254608,-0.8539896;
1679,Walking,1370520486308,0.46273044,-1.1264355,-0.52412236;
1679,Walking,1370520486358,0.25900686,-0.5155703,-0.22999077;
1679,Walking,1370520486408,0.043066,-0.6423248,-0.2434298;
1679,Walking,1370520486458,-1.3081679,0.064751714,0.3378085;
1679,Walking,1370520486509,-2.8225029,1.5613716,0.9166033;
1679,Walking,1370520486559,-2.7641652,1.2672399,-0.2666427;
1679,Walking,1370520486611,-2.3457224,-0.63071835,0.1853976;
1679,Walking,1370520486661,-2.0314324,1.9523253,1.0589349;
1679,Walking,1370520486711,-1.8787161,1.8863518,0.66920286;
1679,Walking,1370520486761,-0.72021013,1.4126259,0.6609562;
1679,Walking,1370520486811,0.6301075,0.42638394,0.5910121;
1679,Walking,1370520486861,1.4709635,-0.36682457,0.7724391;
1679,Walking,1370520486911,1.6688838,-0.61269784,0.2947425;
1679,Walking,1370520486961,-1.6395624,2.2079725,0.10262536;
1679,Walking,1370520487011,0.30757064,0.6768387,0.099265605;
1679,Walking,1370520487061,0.24251351,-1.5222762,-0.19303341;
1679,Walking,1370520487111,0.3811799,0.18387043,-0.32498032;
1679,Walking,1370520487161,1.890017,-2.4181101,-0.29016098;
1679,Walking,1370520487211,2.0879374,-1.6200147,-0.25534168;
1679,Walking,1370520487261,1.8176296,0.4279111,0.27214047;
1679,Walking,1370520487311,1.8891008,-1.6071864,-0.16798794;
1679,Walking,1370520487361,1.4453071,-1.0479393,-0.6637051;
1679,Walking,1370520487411,1.3399329,-0.6621779,-0.75747293;
1679,Walking,1370520487461,0.9089675,-0.28802297,-0.68661255;
1679,Walking,1370520487511,0.17440203,-0.8323039,-0.18997909;
1679,Walking,1370520487564,0.17379116,-0.2950479,-0.28252518;
1679,Walking,1370520487614,-1.0412198,-0.2012801,0.28527406;
1679,Walking,1370520487664,-2.6612344,1.5039502,0.8472701;
1679,Walking,1370520487714,-2.6801713,1.1847731,-0.36560285;
1679,Walking,1370520487764,-2.378404,-1.7397442,0.058948494;
1679,Walking,1370520487814,-2.3383923,1.8619173,0.729984;
1679,Walking,1370520487864,-1.6279559,1.6102408,0.94806284;
1679,Walking,1370520487914,-1.0845913,1.6065756,0.73792523;
1679,Walking,1370520487964,0.23487769,0.73426,0.6395759;
1679,Walking,1370520488014,1.3179418,0.05589417,0.6921103;
1679,Walking,1370520488064,2.07572,-0.65118235,0.45753807;
1679,Walking,1370520488114,-1.2932017,1.4123205,-0.049785517;
1679,Walking,1370520488164,0.04153884,0.8588765,-0.014049901;
1679,Walking,1370520488214,-0.34574974,-1.9679024,-0.45723262;
1679,Walking,1370520488264,1.0534371,-0.05681047,-0.1255328;
1679,Walking,1370520488314,2.218968,-2.5625796,-0.2770274;
1679,Walking,1370520488364,2.357329,-1.8008307,-0.31948254;
1679,Walking,1370520488414,1.8790215,-0.28099802,0.24923302;
1679,Walking,1370520488464,1.7131716,-2.3732114,-0.312763;
1679,Walking,1370520488514,1.1979067,-1.0253373,-0.59803706;
1679,Walking,1370520488564,1.2916746,-0.7504479,-0.73761976;
1679,Walking,1370520488615,0.65576386,-0.8206975,-0.55680364;
1679,Walking,1370520488665,0.057421334,-0.9477574,-0.22693644;
1679,Walking,1370520488715,0.11209377,-0.48288897,-0.24281894;
1679,Walking,1370520488765,-1.4477507,0.39064834,0.3390302;
1679,Walking,1370520488815,-3.130379,1.8402315,0.7761043;
1679,Walking,1370520488865,-2.748588,1.3298537,-0.2452624;
1679,Walking,1370520488915,-2.3130412,-1.3927728,0.1414153;
1679,Walking,1370520488965,-2.1743748,1.9123137,1.0720685;
1679,Walking,1370520489016,-1.6862935,1.8625281,0.93431836;
1679,Walking,1370520489066,-0.68936145,1.3536774,0.8368854;
1679,Walking,1370520489116,0.52656585,0.45875978,0.50823987;
1679,Walking,1370520489166,1.3460416,-0.065973446,0.61727935;
1679,Walking,1370520489216,1.8393153,-0.5907067,0.20219639;
1679,Walking,1370520489266,-1.4016303,1.7458528,0.03023783;
1679,Walking,1370520489316,0.27916542,0.8594874,0.15271631;
1679,Walking,1370520489366,-0.37965274,-1.1392636,-0.22785273;
1679,Walking,1370520489416,0.8005389,0.2275473,-0.12583824;
1679,Walking,1370520489466,1.7931949,-1.9010127,-0.37201694;
1679,Walking,1370520489516,2.2107213,-2.0137172,-0.20555615;
1679,Walking,1370520489566,1.597718,0.75686204,0.12308934;
1679,Walking,1370520489616,1.8102992,-2.7550023,-0.24770586;
1679,Walking,1370520489665,1.1734722,-1.0592403,-0.40286562;
1679,Walking,1370520489715,1.1071932,-0.10598512,-0.54702985;
1679,Walking,1370520489765,0.70005155,-0.743423,-0.5635232;
1679,Walking,1370520489815,0.2003638,-0.6301075,-0.3323107;
1679,Walking,1370520489865,0.30451632,-0.47769663,-0.14874569;
1679,Walking,1370520489915,-0.7742717,-0.3368922,0.022602014;
1679,Walking,1370520489965,-2.4471262,1.1157454,0.8353582;
1679,Walking,1370520490015,-2.808453,1.813659,-0.18051068;
1679,Walking,1370520490065,-2.39337,-1.717753,-0.02443461;
1679,Walking,1370520490115,-2.079996,1.6975945,0.70616025;
1679,Walking,1370520490165,-1.5491543,1.6630806,0.95569867;
1679,Walking,1370520490215,-1.1090258,1.5943583,0.65240407;
1679,Walking,1370520490265,-0.10598512,0.9120218,0.46517387;
1679,Walking,1370520490315,1.103528,0.23304509,0.6398814;
1679,Walking,1370520490365,2.1707096,-0.8237518,0.9098838;
1679,Walking,1370520490416,-1.2379184,0.8231409,0.12339478;
1679,Walking,1370520490466,-0.099571034,1.1029172,0.18967366;
1679,Walking,1370520490516,0.21410827,-1.8973475,-0.47800204;
1679,Walking,1370520490566,-0.5522222,-0.5021312,-0.20586158;
1679,Walking,1370520490616,1.3640621,-1.7162259,-0.5354234;
